Gene	MostFrequentPhenotype	numVariant	numPhenotypes	Date	MostFrequentInterpretation
SPO11	Malignant melanoma	1	1	aug2014	not provided
ACSL3	Malignant melanoma	1	1	aug2014	not provided
SMPX	Deafness, X-linked 4	5	5	aug2014	Pathogenic
CYTIP	Malignant melanoma	2	2	aug2014	not provided
C20orf166	Lung cancer	2	2	aug2014	not provided
IL20RA	Malignant melanoma	4	4	aug2014	not provided
HTR5A	Malignant melanoma	2	2	aug2014	not provided
TRIM39	Malignant melanoma	1	1	aug2014	not provided
RPL9	Malignant melanoma	1	1	aug2014	not provided
HR	Atrichia with papular lesions	16	16	aug2014	Pathogenic
TRIM32	not provided	13	13	aug2014	Uncertain significance
HP	Anhaptoglobinemia	6	6	aug2014	Pathogenic
RPL5	Aase syndrome	8	8	aug2014	Pathogenic
TRIM37	Mulibrey nanism syndrome	20	20	aug2014	Likely pathogenic
TRIM36	Lung cancer	2	2	aug2014	not provided
G6PC3	Severe congenital neutropenia 4, autosomal re	7	7	aug2014	Pathogenic
ACSL4	X-linked mental retardation 63	5	5	aug2014	Pathogenic
CTIF	Lung cancer	2	2	aug2014	not provided
ACSL5	Malignant melanoma	2	2	aug2014	not provided
NEK10	Malignant melanoma	1	1	aug2014	not provided
NEK11	Lung cancer	4	4	aug2014	Uncertain significance
NR1I3	AllHighlyPenetrant	4	4	aug2014	Benign
NEBL	AllHighlyPenetrant	54	54	aug2014	Benign
NR1I2	Lung cancer	2	2	aug2014	not provided
WISP3	Progressive pseudorheumatoid dysplasia	14	14	aug2014	Pathogenic
MNT	Malignant melanoma	1	1	aug2014	not provided
ZNF585A	Malignant melanoma	2	2	aug2014	not provided
ZNF585B	Malignant melanoma	3	3	aug2014	not provided
SULF1	Malignant melanoma	4	4	aug2014	not provided
ERMAP	SCIANNA BLOOD GROUP SYSTEM, SC:-1,-2	4	4	aug2014	Pathogenic
IL22RA1	Malignant melanoma	1	1	aug2014	not provided
GPRC5B	Malignant melanoma	1	1	aug2014	not provided
PSG8	Malignant melanoma	1	1	aug2014	not provided
MN1	Global developmental delay	2	2	aug2014	not provided
OR52A1	Malignant melanoma	1	1	aug2014	not provided
PSG9	Malignant melanoma	2	2	aug2014	not provided
DNAJC30	Malignant melanoma	1	1	aug2014	not provided
STRIP2	Malignant melanoma	1	1	aug2014	not provided
OR52A5	Malignant melanoma	3	3	aug2014	not provided
ANKRD27	Malignant melanoma	2	2	aug2014	not provided
ANKRD26	Thrombocytopenia 2	4	4	aug2014	Pathogenic
RHOH	Developmental delay and additional significan	1	1	aug2014	Uncertain significance
RHOC	Global developmental delay	2	2	aug2014	Uncertain significance
LINC00923	Malignant melanoma	1	1	aug2014	not provided
WFDC3	Malignant melanoma	2	2	aug2014	not provided
ACO2	not provided	13	13	aug2014	Benign
WFDC5	Malignant melanoma	2	2	aug2014	not provided
LINC00924	Lung cancer	1	1	aug2014	Uncertain significance
TMEM67	Meckel syndrome type 3	74	74	aug2014	Likely pathogenic
TMEM61	Malignant melanoma	2	2	aug2014	not provided
AZIN2	not provided	2	2	aug2014	not provided
TMEM68	Malignant melanoma	1	1	aug2014	not provided
ITM2C	Malignant melanoma	1	1	aug2014	not provided
ITM2B	Dementia, familial Danish	2	2	aug2014	Pathogenic
ITM2A	Global developmental delay	1	1	aug2014	Uncertain significance
KLHL40	Nemaline myopathy 8	5	5	aug2014	Pathogenic
UQCC2	MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR	1	1	aug2014	Pathogenic
OR6Y1	Malignant melanoma	1	1	aug2014	not provided
UGT8	Malignant melanoma	3	3	aug2014	not provided
P2RY10	Lung cancer	1	1	aug2014	Uncertain significance
CABIN1	Malignant melanoma	4	4	aug2014	not provided
PYROXD1	Lung cancer	1	1	aug2014	Uncertain significance
NLGN4X	not provided	28	28	aug2014	Uncertain significance
ZNF625	Malignant melanoma	1	1	aug2014	not provided
ZNF626	Malignant melanoma	2	2	aug2014	not provided
ZNF627	Malignant melanoma	1	1	aug2014	not provided
TRIM33	Lung cancer	1	1	aug2014	Uncertain significance
UGT2B17	Bone mineral density quantitative trait locus	2	2	aug2014	not provided
UGT2B10	Malignant melanoma	3	3	aug2014	not provided
UGT2B11	Malignant melanoma	3	3	aug2014	not provided
TRIM31	Lung cancer	1	1	aug2014	Uncertain significance
OLFML3	Malignant melanoma	1	1	aug2014	not provided
FSCB	Malignant melanoma	1	1	aug2014	not provided
GML	Lung cancer	1	1	aug2014	Uncertain significance
KCNQ1OT1	Beckwith-Wiedemann syndrome	1	1	aug2014	Pathogenic
OR1M1	Malignant melanoma	4	4	aug2014	not provided
MLXIP	Malignant melanoma	1	1	aug2014	not provided
LOC102723644	Lung cancer	1	1	aug2014	Uncertain significance
ADA	Severe combined immunodeficiency due to ADA d	56	56	aug2014	Pathogenic
ADM	Hypotension	1	1	aug2014	Pathogenic
ADK	Hypermethioninemia due to adenosine kinase de	7	7	aug2014	Pathogenic
OR2T35	Malignant melanoma	1	1	aug2014	not provided
ATCAY	Cayman ataxia	3	3	aug2014	Pathogenic
RASGRF2	Malignant melanoma	3	3	aug2014	not provided
VIPAS39	Arthrogryposis, renal dysfunction, and choles	7	7	aug2014	Pathogenic
ZNF483	Malignant melanoma	2	2	aug2014	not provided
ZNF485	Malignant melanoma	1	1	aug2014	not provided
IGFALS	Acid-labile subunit deficiency	3	3	aug2014	Pathogenic
BRE	Lung cancer	2	2	aug2014	not provided
ZMYND15	SPERMATOGENIC FAILURE 14	1	1	aug2014	Pathogenic
ACVR1	Progressive myositis ossificans	11	11	aug2014	Pathogenic
KALRN	Malignant melanoma	17	17	aug2014	not provided
TFF2	Malignant melanoma	1	1	aug2014	not provided
TFF3	Malignant melanoma	2	2	aug2014	not provided
LOC285692	Lung cancer	3	3	aug2014	Uncertain significance
LOC285696	Lung cancer	1	1	aug2014	Uncertain significance
HIST1H2AE	Malignant melanoma	1	1	aug2014	not provided
CCDC83	Lung cancer	2	2	aug2014	not provided
ADH1C	Alcohol dependence	3	3	aug2014	protective
FAM179A	Malignant melanoma	1	1	aug2014	not provided
FAM179B	Malignant melanoma	4	4	aug2014	not provided
TRAF1	Malignant melanoma	1	1	aug2014	not provided
TRAF2	Malignant melanoma	1	1	aug2014	not provided
CPXCR1	Developmental delay and additional significan	2	2	aug2014	Pathogenic
TRAF4	Malignant melanoma	1	1	aug2014	not provided
KLB	Malignant melanoma	1	1	aug2014	not provided
HOOK2	Malignant melanoma	2	2	aug2014	not provided
TMPRSS3	AllHighlyPenetrant	55	55	aug2014	Benign
TMPRSS5	Malignant melanoma	1	1	aug2014	not provided
TMPRSS6	Microcytic anemia	14	14	aug2014	Pathogenic
TMPRSS7	Malignant melanoma	1	1	aug2014	not provided
ESD	Developmental delay and additional significan	1	1	aug2014	Uncertain significance
TSC2	Tuberous sclerosis syndrome	1864	1864	aug2014	not provided
ABCC12	Malignant melanoma	6	6	aug2014	not provided
ABCC13	Malignant melanoma	1	1	aug2014	not provided
ABCC10	Lung cancer	1	1	aug2014	Uncertain significance
ABCC11	Malignant melanoma	8	8	aug2014	Benign
KIAA0226	AllHighlyPenetrant	5	5	aug2014	Likely benign
DSPP	Dentinogenesis imperfecta - Shields type II	11	11	aug2014	Pathogenic
EMG1	Bowen-Conradi syndrome	1	1	aug2014	Pathogenic
DKC1	Dyskeratosis congenita X-linked	52	52	aug2014	Pathogenic
TBC1D10A	Lung cancer	2	2	aug2014	not provided
MOV10	Malignant melanoma	1	1	aug2014	not provided
IGHG2	Igg2 deficiency, selective	1	1	aug2014	Pathogenic
MOCS2	Molybdenum cofactor deficiency, complementati	9	9	aug2014	Pathogenic
MOCS1	Molybdenum cofactor deficiency, complementati	6	6	aug2014	Pathogenic
BPIFB4	Malignant melanoma	1	1	aug2014	not provided
LOC283177	Lung cancer	2	2	aug2014	Uncertain significance
COMMD1	Malignant melanoma	1	1	aug2014	not provided
COMMD4	Malignant melanoma	1	1	aug2014	not provided
METTL17	Malignant melanoma	2	2	aug2014	not provided
ZMYM3	not provided	5	5	aug2014	Uncertain significance
NPR2	Acromesomelic dysplasia Maroteaux type	6	6	aug2014	Pathogenic
NPR3	Lung cancer	1	1	aug2014	Uncertain significance
CAMK2D	Lung cancer	1	1	aug2014	Uncertain significance
CAMK2G	Variant of unknown significance	1	1	aug2014	Uncertain significance
CAMK2A	Lung cancer	1	1	aug2014	Uncertain significance
SHFM1	Developmental delay and additional significan	1	1	aug2014	Uncertain significance
SPATA5	Malignant melanoma	2	2	aug2014	not provided
ZSCAN18	Malignant melanoma	1	1	aug2014	not provided
ZNF492	Lung cancer	1	1	aug2014	Uncertain significance
LINC01314	Lung cancer	1	1	aug2014	Uncertain significance
MEF2C-AS1	Lung cancer	2	2	aug2014	Uncertain significance
OR5A2	Malignant melanoma	1	1	aug2014	not provided
ENOX1	Lung cancer	4	4	aug2014	not provided
CD1D	Malignant melanoma	1	1	aug2014	not provided
CD1E	Malignant melanoma	3	3	aug2014	not provided
ANO8	Malignant melanoma	1	1	aug2014	not provided
CD1C	Malignant melanoma	1	1	aug2014	not provided
CD1A	Malignant melanoma	1	1	aug2014	not provided
ANO4	Malignant melanoma	9	9	aug2014	not provided
NUAK1	Malignant melanoma	4	4	aug2014	not provided
ANO6	Lung cancer	2	2	aug2014	Pathogenic
CELF4	Lung cancer	3	3	aug2014	Uncertain significance
CELF2	Lung cancer	7	7	aug2014	Uncertain significance
ANO2	Lung cancer	3	3	aug2014	Uncertain significance
ANO3	Dystonia 24	6	6	aug2014	Pathogenic
POLR1A	Hemifacial hyperplasia	2	2	aug2014	not provided
POLR1B	Lung cancer	1	1	aug2014	Uncertain significance
POLR1C	Mandibulofacial dysostosis, Treacher Collins 	6	6	aug2014	Pathogenic
POLR1D	Treacher collins syndrome 2	7	7	aug2014	Pathogenic
TANGO2	Malignant melanoma	1	1	aug2014	not provided
SPATA31A1	Malignant melanoma	3	3	aug2014	not provided
COL3A1	Ehlers-Danlos syndrome, type 4	467	467	aug2014	Pathogenic
SPATA31A3	Malignant melanoma	1	1	aug2014	not provided
MC4R	Obesity	29	29	aug2014	Pathogenic
HIP1R	Malignant melanoma	1	1	aug2014	not provided
DUS1L	Malignant melanoma	1	1	aug2014	not provided
WDR44	not provided	2	2	aug2014	not provided
WDR45	Neurodegeneration with brain iron accumulatio	5	5	aug2014	Pathogenic
WDR46	Lung cancer	1	1	aug2014	Uncertain significance
WDR48	not provided	1	1	aug2014	Uncertain significance
WDR49	Malignant melanoma	3	3	aug2014	not provided
JAK2	AllHighlyPenetrant	26	26	aug2014	not provided
JAK3	AllHighlyPenetrant	52	52	aug2014	not provided
JAK1	AllHighlyPenetrant	9	9	aug2014	not provided
GRM4	Malignant melanoma	5	5	aug2014	not provided
GRM5	Lung cancer	11	11	aug2014	Uncertain significance
GRM6	not provided	59	59	aug2014	not provided
GRM7	Lung cancer	16	16	aug2014	Uncertain significance
GRM1	AllHighlyPenetrant	13	13	aug2014	Likely benign
GRM2	Malignant melanoma	1	1	aug2014	not provided
GRM3	Malignant melanoma	15	15	aug2014	not provided
HOXB1	Facial paresis, hereditary congenital, 3	1	1	aug2014	Pathogenic
CHUK	not provided	4	4	aug2014	Uncertain significance
PPARG	Lipodystrophy, familial partial, type 3	23	23	aug2014	Pathogenic
PPARD	Lung cancer	1	1	aug2014	Uncertain significance
CERS5	Malignant melanoma	1	1	aug2014	not provided
RHOU	Lung cancer	1	1	aug2014	Uncertain significance
PPARA	Nonsyndromic microcephaly	4	4	aug2014	Uncertain significance
CSGALNACT2	Malignant melanoma	1	1	aug2014	not provided
SPAM1	Lung cancer	2	2	aug2014	not provided
CSGALNACT1	Lung cancer	1	1	aug2014	Uncertain significance
RIMBP2	Malignant melanoma	3	3	aug2014	not provided
RHOJ	Malignant melanoma	1	1	aug2014	not provided
PTF1A	Diabetes mellitus, permanent neonatal, with c	6	6	aug2014	Pathogenic
CD14	Developmental delay and additional significan	1	1	aug2014	Pathogenic
GOLGA6D	Malignant melanoma	1	1	aug2014	not provided
DEPTOR	Lung cancer	2	2	aug2014	Uncertain significance
CTAG2	Malignant melanoma	1	1	aug2014	not provided
CD19	Common variable immunodeficiency 3	4	4	aug2014	Pathogenic
COL10A1	Metaphyseal chondrodysplasia, Schmid type	24	24	aug2014	Pathogenic
CHST11	Malignant melanoma	1	1	aug2014	not provided
PRKDC	Lung cancer	2	2	aug2014	not provided
ACO1	Developmental delay and additional significan	5	5	aug2014	Pathogenic
MKRN3	Precocious puberty, central, 2	4	4	aug2014	Pathogenic
DYRK4	Malignant melanoma	3	3	aug2014	not provided
LHFPL4	Malignant melanoma	1	1	aug2014	not provided
LHFPL5	Deafness, autosomal recessive 67	5	5	aug2014	Pathogenic
LHFPL2	Lung cancer	1	1	aug2014	Uncertain significance
LHFPL3	Lung cancer	7	7	aug2014	Uncertain significance
TLL1	Atrial septal defect 6	7	7	aug2014	Pathogenic
TLL2	Malignant melanoma	2	2	aug2014	not provided
PTX3	not provided	1	1	aug2014	Uncertain significance
NR2F1	BOSCH-BOONSTRA-SCHAAF OPTIC ATROPHY SYNDROME	5	5	aug2014	Pathogenic
FAM110C	Developmental delay and additional significan	1	1	aug2014	Uncertain significance
FAM74A3	Malignant melanoma	1	1	aug2014	not provided
NR2F2	CONGENITAL HEART DEFECTS, MULTIPLE TYPES, 4	4	4	aug2014	Pathogenic
FAM110B	Lung cancer	1	1	aug2014	Uncertain significance
DDB2	Xeroderma pigmentosum, complementation group 	8	8	aug2014	Pathogenic
DDB1	Lung cancer	1	1	aug2014	Uncertain significance
KIF21A	Fibrosis of extraocular muscles, congenital, 	12	12	aug2014	Pathogenic
RIMS1	AllHighlyPenetrant	7	7	aug2014	Benign
RIMS2	Lung cancer	16	16	aug2014	Uncertain significance
KIF21B	Malignant melanoma	8	8	aug2014	not provided
GRID1	Malignant melanoma	6	6	aug2014	not provided
GRID2	Lung cancer	29	29	aug2014	Uncertain significance
CEP41	Joubert syndrome 15	9	9	aug2014	Pathogenic
HCRT	Narcolepsy	1	1	aug2014	Pathogenic
CYP2C9	Malignant melanoma	13	13	aug2014	not provided
CYP2C8	Malignant melanoma	6	6	aug2014	not provided
ZYG11A	Lung cancer	1	1	aug2014	Uncertain significance
APOBEC3G	Malignant melanoma	2	2	aug2014	not provided
IL21R	Malignant melanoma	7	7	aug2014	Pathogenic
EMX2	Schizencephaly	4	4	aug2014	Pathogenic
EMX1	Developmental delay and additional significan	1	1	aug2014	Pathogenic
PALM	Malignant melanoma	1	1	aug2014	not provided
C10orf67	Lung cancer	1	1	aug2014	Uncertain significance
OR10P1	Malignant melanoma	2	2	aug2014	not provided
FAM47A	Malignant melanoma	3	3	aug2014	not provided
PRKD3	Malignant melanoma	1	1	aug2014	not provided
CTTN	Malignant melanoma	2	2	aug2014	not provided
SLC7A7	Lysinuric protein intolerance	55	55	aug2014	Likely pathogenic
PLCG2	Familial cold autoinflammatory syndrome 3	5	5	aug2014	Pathogenic
PLCG1	Malignant melanoma	2	2	aug2014	not provided
BSND	AllHighlyPenetrant	22	22	aug2014	Pathogenic
GIPR	Developmental delay and additional significan	2	2	aug2014	not provided
EIF2S1	Lung cancer	1	1	aug2014	Uncertain significance
EIF2S3	AllHighlyPenetrant	3	3	aug2014	Likely benign
GTF3A	Malignant melanoma	1	1	aug2014	not provided
LPIN2	not provided	23	23	aug2014	Benign
LPIN1	Myoglobinuria, recurrent, autosomal recessive	10	10	aug2014	Pathogenic
KLF7	Macrocephaly	3	3	aug2014	Pathogenic
KLF6	AllHighlyPenetrant	18	18	aug2014	not provided
KLF5	Developmental delay and additional significan	1	1	aug2014	Pathogenic
KLF1	BLOOD GROUP--LUTHERAN INHIBITOR	17	17	aug2014	Pathogenic
TMEM225	Malignant melanoma	2	2	aug2014	not provided
HEATR6	Malignant melanoma	3	3	aug2014	not provided
HEATR4	Malignant melanoma	1	1	aug2014	not provided
SNTG2	Lung cancer	4	4	aug2014	Uncertain significance
HEATR2	Ciliary dyskinesia, primary, 18	2	2	aug2014	Pathogenic
HEATR3	Malignant melanoma	2	2	aug2014	not provided
HEATR1	Lung cancer	2	2	aug2014	not provided
BZRAP1	Malignant melanoma	2	2	aug2014	not provided
REST	Malignant melanoma	4	4	aug2014	not provided
HEATR9	Malignant melanoma	1	1	aug2014	not provided
GANC	Developmental delay and additional significan	1	1	aug2014	Uncertain significance
TPH2	Malignant melanoma	6	6	aug2014	risk factor
KLHDC7A	Malignant melanoma	3	3	aug2014	not provided
POU1F1	Pituitary hormone deficiency, combined 1	17	17	aug2014	Pathogenic
PHF21A	Malignant melanoma	1	1	aug2014	not provided
TACO1	not provided	3	3	aug2014	Benign
NUP37	Malignant melanoma	1	1	aug2014	not provided
MAP3K10	Malignant melanoma	1	1	aug2014	not provided
MAP3K11	Malignant melanoma	1	1	aug2014	not provided
ZNF547	Malignant melanoma	1	1	aug2014	not provided
MAP3K13	Lung cancer	3	3	aug2014	Uncertain significance
ZNF541	Lung cancer	3	3	aug2014	Uncertain significance
MAP3K15	Lung cancer	2	2	aug2014	not provided
ZNF543	Malignant melanoma	1	1	aug2014	not provided
CYP11B2	Corticosterone methyloxidase type 1 deficienc	11	11	aug2014	Pathogenic
CYP11B1	Deficiency of steroid 11-beta-monooxygenase	42	42	aug2014	Pathogenic
SLC1A7	Malignant melanoma	1	1	aug2014	not provided
SLC1A1	Schizophrenia 18	1	1	aug2014	Pathogenic
SLC1A2	Lung cancer	1	1	aug2014	Uncertain significance
SLC1A3	Episodic ataxia, type 6	3	3	aug2014	Pathogenic
SYCP2L	Malignant melanoma	3	3	aug2014	not provided
ATP13A2	AllHighlyPenetrant	25	25	aug2014	Benign
RSPH4A	Ciliary dyskinesia, primary, 11	7	7	aug2014	Pathogenic
ATP13A5	Malignant melanoma	8	8	aug2014	not provided
DHTKD1	Aminoadipic aciduria	5	5	aug2014	Pathogenic
OSBPL1A	Lung cancer	1	1	aug2014	Uncertain significance
GAMT	Deficiency of guanidinoacetate methyltransfer	20	20	aug2014	Benign
FCGR1C	Malignant melanoma	1	1	aug2014	not provided
IKBKG	Hypohidrotic ectodermal dysplasia with immune	42	42	aug2014	Pathogenic
FCGR1A	Igg receptor i, phagocytic, familial deficien	5	5	aug2014	Pathogenic
MICB	Malignant melanoma	1	1	aug2014	not provided
ENTHD1	Lung cancer	2	2	aug2014	not provided
GNL2	Lung cancer	1	1	aug2014	Uncertain significance
GNL1	Lung cancer	1	1	aug2014	Uncertain significance
RARB	Microphthalmia, syndromic 12	5	5	aug2014	Pathogenic
FAM163A	Lung cancer	1	1	aug2014	Uncertain significance
HECTD2-AS1	Lung cancer	2	2	aug2014	Uncertain significance
DHRS3	Malignant melanoma	1	1	aug2014	not provided
LY86-AS1	Lung cancer	2	2	aug2014	Uncertain significance
RARS	Malignant melanoma	1	1	aug2014	not provided
MIPEP	Developmental delay and additional significan	8	8	aug2014	Uncertain significance
DYRK1A	Mental retardation, autosomal dominant 7	10	10	aug2014	Pathogenic
DYRK1B	ABDOMINAL OBESITY-METABOLIC SYNDROME 3	2	2	aug2014	Pathogenic
SLC7A1	Lung cancer	1	1	aug2014	Uncertain significance
MYT1	Developmental delay and additional significan	4	4	aug2014	Uncertain significance
JAKMIP3	Malignant melanoma	1	1	aug2014	not provided
JAKMIP1	Malignant melanoma	2	2	aug2014	not provided
GHRLOS	Obesity	1	1	aug2014	risk factor
TPO	Deficiency of iodide peroxidase	23	23	aug2014	Pathogenic
NOMO2	Malignant melanoma	1	1	aug2014	not provided
SMARCAL1	Schimke immunoosseous dysplasia	8	8	aug2014	Pathogenic
BAZ1B	Malignant melanoma	1	1	aug2014	not provided
NMT2	Global developmental delay	2	2	aug2014	Pathogenic
PHGDH	Phosphoglycerate dehydrogenase deficiency	8	8	aug2014	Pathogenic
SNAI2	Partial albinism	2	2	aug2014	Pathogenic
KITLG	Skin/hair/eye pigmentation, variation in, 7	6	6	aug2014	Pathogenic
OSBPL10	Malignant melanoma	2	2	aug2014	not provided
LELP1	Malignant melanoma	1	1	aug2014	not provided
SLC2A9	Uric acid concentration, serum, quantitative 	8	8	aug2014	Pathogenic
SLC2A7	Malignant melanoma	2	2	aug2014	not provided
SLC2A5	Malignant melanoma	1	1	aug2014	not provided
SLC2A4	Diabetes mellitus type 2	2	2	aug2014	not provided
FA2H	Spastic paraplegia 35	16	16	aug2014	Pathogenic
SLC2A1	not provided	60	60	aug2014	Benign
PLAGL1	Malignant melanoma	2	2	aug2014	not provided
OR6F1	Malignant melanoma	3	3	aug2014	not provided
VANGL1	Neural tube defect	3	3	aug2014	Pathogenic
CCAR2	Malignant melanoma	2	2	aug2014	not provided
MTDH	Malignant melanoma	1	1	aug2014	not provided
AMELX	AMELOGENESIS IMPERFECTA, TYPE IE	25	25	aug2014	Pathogenic
AMELY	Developmental delay and additional significan	18	18	aug2014	Pathogenic
SLC1A6	Lung cancer	2	2	aug2014	not provided
MADD	Malignant melanoma	3	3	aug2014	not provided
KCNK2	Lung cancer	1	1	aug2014	Uncertain significance
EXO1	Lung cancer	2	2	aug2014	Uncertain significance
EXO5	Malignant melanoma	1	1	aug2014	not provided
LRRTM4	Lung cancer	20	20	aug2014	Uncertain significance
EN2	Nonsyndromic microcephaly	8	8	aug2014	Pathogenic
CEACAM5	Malignant melanoma	3	3	aug2014	not provided
CEACAM8	Malignant melanoma	1	1	aug2014	not provided
SLC46A2	Lung cancer	1	1	aug2014	Uncertain significance
SLC46A3	Lung cancer	3	3	aug2014	Uncertain significance
SLC46A1	Congenital defect of folate absorption	25	25	aug2014	Pathogenic
OR51G2	Malignant melanoma	2	2	aug2014	not provided
OR51G1	Malignant melanoma	1	1	aug2014	not provided
ENG	Hereditary hemorrhagic telangiectasia type 1	12	12	aug2014	Pathogenic
ZNF274	Lung cancer	2	2	aug2014	not provided
GTF2IRD1	Lung cancer	1	1	aug2014	Uncertain significance
F12	Hereditary angioneurotic edema with normal C1	7	7	aug2014	Pathogenic
